medname,text,code,name
庆大霉素 | 顺铂,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn顺铂有肾毒性和耳毒性，l与氨基糖苷类合用可致毒性增强。0,01,抗感染药物
四环素 | 硫酸亚铁,【严重性分级】Www~MediX~cnⅠ（严重）【相互作用】Www~MediX~cn四环素可以螯合铁离子。0两种药物同时应用会导致四环素和铁离子吸收障碍。0所有四环素类药物与硫酸亚铁有类似的作用。0建议避免两药合用。0如果必须同时应用，l硫酸亚铁应在服用四环素2～31h后服用。0,01,抗感染药物
庆大霉素 | 两性霉素B,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn两性霉素B与氨基糖苷类合用可致肾毒性加强。0,01,抗感染药物
庆大霉素 | 吲哚美辛,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn大部分氨基糖苷类药物的消除依赖肾脏的排泄。0有资料显示，l吲哚美辛可以降低肾小球滤过率，l提高庆大霉素的血药浓度，l从而使肾毒性增高。0吲哚美辛和其他氨基糖苷类药物之间，l庆大霉素和其他非甾体抗炎药之间都有类似的相互作用。0两药联用时，l氨基糖苷类药物需要减量。0,01,抗感染药物
多西环素 | 地高辛,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn多西环素改变肠道菌群，l使地高辛的肝肠循环受阻(正常情况下地高辛葡萄糖酸苷由胆管排泄入肠，l细菌的作用可使之再成为游离地高辛而重新吸收)而降效。0应监测地高辛血药浓度或体征，l调整药量。0,01,抗感染药物
庆大霉素 | 呋塞米,【严重性分级】Www~MediX~cnⅠ（严重）【相互作用】Www~MediX~cn袢利尿剂呋塞米有耳毒性，l与氨基糖苷类药物联用可致耳毒性增强。0与其他耳毒性药物如阿司匹林、i红霉素、i奎宁等联用也可致耳毒性增强，l应为禁忌。0,01,抗感染药物
庆大霉素 | 碳酸氢钠,【严重性分级】Www~MediX~cnⅠ（严重）【相互作用】Www~MediX~cn较大剂量的碳酸氢钠可碱化尿液，l阻滞氨基糖苷类抗生素的尿排泄，l增高血药浓度，l可能有利于治疗，l但毒性增强，l必须严格监测控制剂量。0其他尿碱化药也有相同作用。0,01,抗感染药物
庆大霉素 | 头孢噻吩,【严重性分级】Www~MediX~cnⅠ（严重）【相互作用】Www~MediX~cn两药同时应用肾毒性增强可致急性肾衰及获得性范尼可综合征。0大部分氨基糖苷类和头孢菌素类药物合用有可能产生类似的相互作用。0建议严密监测患者的肾功能。0,01,抗感染药物
庆大霉素 | 羧苄西林,【严重性分级】Www~MediX~cnⅠ（严重）【相互作用】Www~MediX~cn两药联合应用会产生协同抗菌效应。0但是由于物理性的配伍禁忌，l两药混合在一起时，l庆大霉素会迅速分解为无活性的氨基化合物，l疗效大大降低。0其他青霉素类和大部分氨基糖苷类药物之间都有此配伍禁忌。0对有肾损伤的患者，l青霉素类药物和氨基糖苷类药物同时使用需要减量，l同时严密监测患者肾功能及血药浓度。0新霉素及口服青霉素合用也是禁忌的。0,01,抗感染药物
青霉素 | 氯霉素,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn从理论上说，l氯霉素的抑菌作用可能拮抗青霉素的杀菌作用。0一般两药不应联用，l但并不严格禁忌。0,01,抗感染药物
对乙酰氨基酚 | 特非那定,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn对乙酰氨基酚的代谢物可以抑制细胞色素P45013A4同工酶，l大剂量的对乙酰氨基酚可能导致特非那定血药浓度升高和尖端扭转型心律失常。0预计大剂量对乙酰氨基酚和阿司咪唑、i氯雷他定之间也可能存在类似的相互作用，l但目前没有氯雷他定血药浓度升高而导致尖端扭转型心律失常的报道。0西替利嗪大部分是以原药排泄的，l所以不会有类似的相互作用。0,02,镇痛类药物
对乙酰氨基酚 | 磺吡酮,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn对乙酰氨基酚的代谢加速，l导致对乙酰氨基酚毒性代谢物的过度产生。0代谢物一般与谷胱甘肽结合后失活，l而过多的代谢物会使谷胱甘肽衰竭，l导致肝坏死。0特别是在服用对乙酰氨基酚过量的情况下。0应避免两者同时服用，l如果同时服用，l应对肝功能进行监测。0,02,镇痛类药物
庆大霉素 | 肌松药,【严重性分级】Www~MediX~cnⅠ（严重）【相互作用】Www~MediX~cn氨基糖苷类药物与手术用肌松药联用，l神经肌肉阻滞作用加强，l可诱发呼吸抑制，l可用钙盐静注、i新斯的明注射急救。0地西泮、i巴氯芬、i氯唑沙宗及同类物均为中枢性骨骼肌松弛剂与氨基糖苷类药物联合也可致神经肌肉抑制加强(但程度较浅)。0,01,抗感染药物
对乙酰氨基酚 | 雷尼替丁,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn雷尼替丁与西咪替丁可轻微抑制对乙酰氨基酚葡糖醛酸转移酶的活性，l导致对乙酰氨基酚血药浓度升高。0同时服用时应注意，l应该在服用雷尼替丁至少11h后再服用对乙酰氨基酚，l以避免对乙酰氨基酚血药浓度升高。0,02,镇痛类药物
对乙酰氨基酚 | 普萘洛尔,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn普萘洛尔抑制对乙酰氨基酚的代谢，l可增加对乙酰氨基酚的浓度。0其他通过肝脏代谢的β受体阻滞剂可有类似反应。0,02,镇痛类药物
阿司匹林 | 灰黄霉素,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn灰黄霉素可干扰阿司匹林的吸收，l造成水杨酸盐血药浓度降低，l应该错开服用阿司匹林与灰黄霉素的时间，l监测水杨酸血药浓度，l可能需要调整阿司匹林剂量。0也可考虑换用其他非甾体抗炎药。0,02,镇痛类药物
庆大霉素 | 多粘菌素B,【严重性分级】Www~MediX~cnⅠ（严重）【相互作用】Www~MediX~cn两药都可以产生肾毒性和神经肌肉接头阻滞。0联用两药可能使产生这种不良反应的危险增高。0因此，l两药联用是禁忌的。0,01,抗感染药物
多西环素 | 苯妥英,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn由于对肝药酶的诱导作用，l苯妥英可能使多西环素的血药浓度、i半衰期及抗菌效果降低。0米诺环素与其他乙内酰脲类抗癫痫药物有类似的相互作用。0建议加大多西环素的剂量，l并注意监测其治疗效果。0,01,抗感染药物
阿司匹林 | 氢氧化铝、氢氧化镁,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn抗酸药使胃液pH升高，l使水杨酸盐在胃部的释放受到影响，l并使胃通过时间减短，l从而导致水杨酸盐血药浓度降低。0建议患者服用肠溶剂型，l且不要与抗酸药同时服用．避免药物提前释放。0其他的抗酸药对阿司匹林也确同样作用。0,02,镇痛类药物
红霉素 | 西咪替丁,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn西咪替丁抑制肝药酶，l减少红霉素的代谢；还可能通过抑制胃酸分泌，l促进红霉素的胃肠道吸收。0总之，l两药同时应用会使红霉素血药浓度水平升高，l可能导致红霉素的可逆性听损伤。0其他大环内酯类抗生素与西咪替丁可能有类似的相互作用。0两药联用时，l注意监测患者是否出现听力下降。0,01,抗感染药物
红霉素 | 麦角胺,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn两药共用可能导致患者出现麦角中毒样反应，l临床表现出外周血管痉挛、i感觉迟钝和肾缺血。0此相互作用在麦角胺剂量较低(1.2～21mg)时就可出现。0两药共用也可能导致下肢缺血。0如果患者在治疗中出现麦角中毒的临床症状，l应立即停药并采取对症治疗。0硝普钠可以减轻血管痉挛的症状。0,01,抗感染药物
红霉素 | 环孢素,【严重性分级】Www~MediX~cnⅠ（严重）【相互作用】Www~MediX~cn由于红霉素或其他大环内酯药物的肝药酶抑制作用，l使环孢素血药浓度有所增高，l可能导致肾毒性和神经毒性增强，l因此，l两药合用是禁忌的。0,01,抗感染药物
布洛芬 | 巴氯芬,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn布洛芬会造成巴氯芬消除速率下降，l导致毒性，l增加血尿和肌酐的浓度，l以及引起急性肾功能不全。0当患者同时服用布洛芬和巴氯芬时，l应对患者的肾功能和巴氯芬毒性(如精神错乱、i方向知觉的丧失、i心搏徐缓、i体温过低)进行监测。0类似的相互作用可能发生在巴氯芬与其他非甾体抗炎药之间。0,02,镇痛类药物
吲哚美辛 | 氢氧化铝,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn氢氧化铝吸附吲哚美辛或形成不溶性铝盐，l可能降低吲哚美辛的吸收速率和程度。0尽量错开服药时间。0,02,镇痛类药物
对乙酰氨基酚 | 苯妥英,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn苯妥英加快对乙酰氨基酚的清除，l降低其生物利用度。0,02,镇痛类药物
非诺洛芬 | 苯巴比妥,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn苯巴比妥通过诱导肝微粒酶，l加快非诺洛芬的代谢，l降低其AUC，l使药效降低。0可考虑加大非诺洛芬的剂量。0类似的相互作用可能存在于苯巴比妥与其他的非甾体抗炎药之间。0,02,镇痛类药物
阿司匹林 | 双嘧达莫,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn双嘧达莫可减少阿司匹林的脱乙酰作用，l抑制阿司匹林的代谢，l导致阿司匹林血药浓度升高，l峰浓度、iAUC增大。0同服应监测阿司匹林的血药浓度。0,02,镇痛类药物
阿司匹林 | 活性炭,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn活性炭吸附消化道内的阿司匹林，l抑制其吸收，l两者应错开时间给予。0误服阿司匹林可用活性炭来解救。0当发现阿司匹林服用过量应尽快地服用活性炭，l建议活性炭与阿司匹林的比例为10：i1。0,02,镇痛类药物
秋水仙碱 | 环孢素,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn秋水仙碱增加环孢素的吸收，l并降低它在肝脏的代谢，l使环孢素血药浓度升高，l可导致中毒性肾损害和肌病。0注意血药和症状监测。0,02,镇痛类药物
可待因 | 奎尼丁,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn奎尼丁通过抑制细胞色素P45012D6同工酶，l抑制了可待因去甲基转化为活性代谢物吗啡的反应，l而使可待因的药理作用降低，l异喹胍大量代谢者此相互作用表现较明显。0应对患者进行药效降低的监测，l可考虑替换其他麻醉剂如吗啡。0预先服用地芬诺酯会造成奎尼丁Cmax下降和tmax上升。0,02,镇痛类药物
阿司匹林 | 硝酸甘油,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn阿司匹林使硝化甘油的吸收量和峰浓度增加，l增强其作用。0其他硝酸酯类衍生物也存在类似的相互作用。0,02,镇痛类药物
美沙酮 | 氯化铵,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn美沙酮的肾清除率随尿液pH的降低而升高。0两药同用美沙酮的清除加快。0降低尿液pH到5．1则美沙酮的总体清除率增加近50％。0该反应可用于解救美沙酮中毒。0尿液pH在6以上，l则代谢成为美沙酮的主要消除途径。0,02,镇痛类药物
哌替啶(度冷丁) | 苯巴比妥,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn使用苯巴比妥可增快哌替啶的清率，l加速了去甲哌替啶的生成。0使尿中去甲哌替啶累积排泄量增加，l而哌替啶的累积尿排泄量减少。0如出现镇静作用增强或镇痛作用减退，l则需调整一种或两种药物的剂量。0美沙酮和苯巴比妥之间也发生类似反应。0而丙氧酚可增加苯巴比妥的水平。0哌替啶和其他巴比妥类药物之间可能发生相似的反应。0,02,镇痛类药物
哌替啶(度冷丁) | 苯乙肼,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn苯乙肼为单胺氧化酶抑制剂，l与哌替啶同时使用会使中枢神经系统兴奋或抑制，l导致深度昏迷甚至死亡。0该反应可在当时或停用苯乙肼数天发生。0应避免同时使用。0如发生反应可静脉推注皮质甾醇类药物。0所有麻醉药在使用单胺氧化酶抑制剂后都应慎重使用。0帕吉林、i反苯环丙胺、i异卡波肼、i呋喃唑酮、i丙卡巴肼与哌替啶之间也有此类反应。0右美沙芬与苯乙肼作用可导致死亡。0使用丙氧酚和苯乙可导致镇静和梦幻。0,02,镇痛类药物
哌替啶(度冷丁) | 氯丙嗪,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn哌替啶和氯丙嗪的组合被广泛用于手术前给药。0氯丙嗪能增强哌替啶的降压和镇静作用，l但也可增加哌替啶的毒性代谢物去甲哌替啶的产生。0两者合用时，l哌替啶用量应减少25％～50％。0其他酚噻嗪类药物与吗啡类药物之间也可有类似的相互作用。0芬太尼、i氢吗啡酮、i羟吗啡酮与其他酚噻嗪类药物之间也有类似作用。0异丙嗪可减慢麻醉镇痛药的代谢，l延长它们的半衰期。0,02,镇痛类药物
吲哚美辛 | 丙磺舒,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn丙磺舒降低吲哚美辛的非肾清除和胆汁清除率，l增加其血浆浓度，l从而增大其副作用。0同时服用如发生较严重的副作用，l吲哚美辛应减量。0丙磺舒抑制酮洛芬的葡糖醛酸化和代谢物的肾排泄。0类似反应可在丙磺舒与萘普生以及其他非甾体抗炎药之间发生。0,02,镇痛类药物
芬太尼 | 普萘洛尔,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn普萘洛尔可以改变聚集在肝部的芬太尼的量，l降低芬太尼的首过效应，l使其系统利用率升高，l导致进入系统循环的芬太尼增加。0同时应用，l需对病人进行监测。0,02,镇痛类药物
吲哚美辛 | 苯丙醇胺,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn苯丙醇胺是一种非直接作用的拟交感神经药，l引起血管收缩，l而吲哚美辛抑制前列腺素合成，l从而降低机体自我调节血管舒张作用。0同时使用时，l要监测第11h内的血压，l如血压过高，l可使用酚妥拉明降压。0类似现象可能发生在其他拟交感神经药和其他非甾体抗炎药物之间。0,02,镇痛类药物
吲哚美辛 | 硝酸甘油,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn硝酸甘油刺激前列环素和其他前列腺素的合成与释放，l从而引起血管舒张作用，l而吲哚美辛抑制前列腺素的合成，l口服吲哚美辛不影响硝酸甘油对稳定型心绞痛病人的治疗。0但对不稳定型心绞痛和心梗病人会表现心绞痛阈值降低和心肌缺血。0类似现象可出现在吲哚美辛与其他硝酸衍生物之间以及硝酸甘油与其他非甾体抗炎药之间。0,02,镇痛类药物
吲哚美辛 | 西咪替丁,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn可使吲哚美辛血药浓度、i代谢、i尿药排泄下降，l但一般不妨碍联用。0,02,镇痛类药物
阿司匹林 | 甲泼尼龙,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn皮质甾醇类药物会增加肾小球滤过率，l加速水杨酸类药物的清除率，l造成水杨酸血药浓度暂时性降低，l需监测水杨酸的血药浓度。0同样当皮质甾醇类药物剂量减少或者停用时，l应了解水杨酸血药浓度是否升高。0,02,镇痛类药物
哌替啶(度冷丁) | 苯妥英,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn由于苯妥英增强哌替啶的代谢，l促进其消除，l从而降低其半衰期和生物利用度。0同用时应适当加大哌替啶的剂量。0由于口服等量的哌替啶比静脉注射产生更多的去甲哌替啶，l为得到更好的止痛效果，l建议长期使用苯妥英的患者应选用注射哌替啶。0类似反应也可发生在哌替啶和其他乙内酰脲类抗惊厥药之间。0其他麻醉镇痛药也有类似的反应。0,02,镇痛类药物
萘普生 | 阿仑膦酸钠,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn应用二膦酸盐导致胃黏膜局部刺激，l与非甾体抗炎药协同易发生溃疡，l故需慎用。0应注意观察患者胃刺激的增强和可能导致的溃疡。0动物模型显示二膦酸盐和吲哚美辛联用可导致胃部损伤的概率和严重性增加。0其他非甾体抗炎药与二膦酸盐之间可有类似反应。0,02,镇痛类药物
萘普生 | 考来烯胺,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn阴离子交换树脂可在碱性条件下吸附萘普生，l从而减少萘普生的吸收，l使其镇痛作用延迟并减小。0萘普生应在考来烯胺服用前21h或服用4～61h后使用。0考来烯胺还可缩短替诺昔康和吡罗昔康的半衰期，l使保泰松吸收减缓，l减缓其他酸性药物的吸收。0类似反应也发生在萘普生和其他阴离子交换树脂之间。0,02,镇痛类药物
吗啡 | 西咪替丁,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn西咪替丁可通过竞争性抑制或阻滞肝微粒体氧化使吗啡的肝和血浆清除率减少，l增强吗啡的作用。0可能引起严重的不良反应，l如发生呼吸抑制或中枢神经系统副作用，l则需减少或停用吗啡。0对患有心律失常的患者应予以注意。0类似反应可发生在西咪替丁和其他麻醉镇痛药之间。0,02,镇痛类药物
吗啡 | 环孢素,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cnP糖蛋白可限制一些阿片样物质在脑和脊髓中的生物利用度。0环孢素为P糖蛋白抑制剂，l可增加中枢神经系统对阿片样物质的敏感性，l降低神经细胞的兴奋阈值。0由此可导致使用吗啡后的严重的神经精神反应(如焦虑、i健忘、i失语、i严重的行为混乱等)或引起精神病，l需密切注意。0其他麻醉镇痛药与环孢素之间是否有同样作用尚未肯定。0,02,镇痛类药物
吗啡 | 阿米替林,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn并用两药可提高吗啡的血浆水平和生物利用度，l两种药物还作用于同一神经回路产生的协同作用增强止痛作用，l可对某些病人有益。0需根据临床评价选用适当的三环类抗抑郁药。0地昔帕明的代谢则可被美沙酮抑制。0,02,镇痛类药物
双氯芬酸 | 环孢素,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn非甾体抗炎药可通过抑制前列腺素合成而加强环孢素的肾毒性，l长期服用环孢素的患者增加服用双氯芬酸会造成肾功能下降，l且肾功能的下降与降低环孢素的剂量无关。0需对肾功能进行监测。0舒林酸、i次黄嘌呤衍生物、i甲芬那酸、i萘普生、i吡罗昔康与环孢素之间也有类似的相互作用。0,02,镇痛类药物
吲哚美辛 | 阿司匹林,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn大剂量的阿司匹林可能会降低吲哚美辛的血药浓度，l但是在临床上，l影响很小，l无需避免联用。0吲哚美辛与阿司匹林同时服用并不比服用较大剂量的单一药物有更佳的治疗优势。0,02,镇痛类药物
红霉素 | 特非那定,【严重性分级】Www~MediX~cnⅠ（严重）【相互作用】Www~MediX~cn两药共用时可能会使特非那定血药浓度增高，l并且有增高其心脏毒性的危险。0有报道醋竹桃霉素、i交沙霉素与特非那定出现过类似的相互作用。0建议以氯雷他定替代特非那定，l阿奇霉素替代红霉素治疗。0,01,抗感染药物
丙氧酚 | 奥芬那君,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn两者都有可能引起中枢神经系统的反应。0发生中枢神经系统反应时，l减量或停用其中的一种或两种。0少数类似的不良反应也发生于奥芬那君和其他麻醉镇痛药以及丙氧酚和其他抗帕金森症抗胆碱能药物之间。0,02,镇痛类药物
丙氧酚 | 苯丙胺,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn苯丙胺为非直接作用的拟肾上腺素药，l它可促进去甲肾上腺素释放，l并阻碍它在神经节部位的重摄取，l引起中枢神经系统兴奋。0苯丙胺若用来治疗丙氧酚引起的中枢神经抑制，l则可增加癫痫发生的可能，l因此不推荐使用。0纳洛酮可用于丙氧酚过量引起的呼吸抑制和癫痫发作。0类似反应可发生在其他非直接作用的拟交感药和丙氧酚之间。0其他麻醉镇痛药也可和苯丙胺发生类似作用。0,02,镇痛类药物
吗啡 | 甲氧氯普胺,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn甲氧氯普胺促进胃排空，l促进吗啡的吸收，l缩短药物的起效达峰时间，l从而增加口服缓释吗啡的镇静作用。0但需注意对病人镇静作用的增强。0,02,镇痛类药物
丙氧酚 | 乙醇,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn由于乙醇可增加丙氧酚的生物利用度，l降低其最小致死浓度，l引起呼吸和中枢神经系统抑制。0常量的乙醇和丙氧酚一般不会发生严重不良反应，l但当使用较大剂量丙氧酚或乙醇时病人则应注意。0可用纳洛酮成功解救丙氧酚引起的呼吸抑制。0类似反应可发生在乙醇和其他麻醉镇痛药之间。0,02,镇痛类药物
丙磺舒 | 青霉胺,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn同用两药可使青霉胺的治疗作用降低，l机理不明。0高尿酸血症、i胱氨酸尿症病人不应同用此两药。0,02,镇痛类药物
美沙酮 | 利福平,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn使用利福平可使美沙酮的口服清除率增加和血浆浓度减少33％～68％，l导致戒断反应。0根据药理学的判断，l类似反应可发生在其他麻醉镇痛药与利福平或美沙酮和利福布汀之间。0,02,镇痛类药物
丙磺舒 | 氯贝丁酯,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn丙磺舒减少安妥明的血浆蛋白结合，l并可抑制安妥明酸(安妥明的代谢物)葡萄糖酸苷的合成，l减少安妥明酸的肾清除率，l导致安妥明酸在体内堆积，l治疗作用和毒性增强。0相似反应可发生在安妥明和磺吡酮之间。0,02,镇痛类药物
保泰松 | 米索前列醇,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn米索前列醇增强保泰松引发的神经系统副作用，l需注意观察，l必要时停用保泰松。0,02,镇痛类药物
保泰松 | 活性炭,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn保泰松过量后尽快服用活性炭，l可显著减少其吸收。0而一般情况下，l两药应尽可能间隔长时间服用。0羟布宗也可发生类似反应。0,02,镇痛类药物
阿司匹林 | 口服避孕药,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn短效口服避孕药会降低阿司匹林的药效。0长期服用阿司匹林的患者，l若改服短效口服避孕药需加大阿司匹林的用药量。0类似的相互作用可能会发生在口服短效避孕药与其他水杨酸类化合物之间。0,02,镇痛类药物
羟布宗 | 美雄酮,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn美雄酮抑制羟布宗代谢并在血清蛋白结合位点发生取代作用，l使羟布宗的血清水平升高，l增加不良反应的发生。0需严密监测羟布宗产生的毒性。0其他同化激素也可发生类似作用。0,02,镇痛类药物
美沙酮 | 奈韦拉平,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn奈韦拉平诱导细胞色素P45013A4同工酶，l导致美沙酮加速代谢而使其血清水平降低，l使病人产生戒断症状，l被迫增加美沙酮的用量。0停用奈韦拉平后，l要注意美沙酮的过量。0服用利托那韦也有类似现象。0而沙奎那韦和茚地那韦则无此现象。0利托那韦还可降低芬太尼的清除率。0,02,镇痛类药物
磺吡酮 | 丙磺舒,【严重性分级】Www~MediX~cnⅣ（一般）【相互作用】Www~MediX~cn合用两药疗效不明显，l丙磺舒可阻滞肾小管分泌磺吡酮，l并抑制它的主要活性代谢，l增加尿酸分泌，l应避免同时使用。0,02,镇痛类药物
磺吡酮 | 烟酸,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn同用两药可导致磺吡酮促尿酸排泄作用的下降。0需注意病人磺吡酮的促尿酸排泄作用，l如发生下降则停用烟酸。0,02,镇痛类药物
利福平 | 环孢素,【严重性分级】Www~MediX~cnⅠ（严重）【相互作用】Www~MediX~cn由于对肝药酶的诱导作用，l利福平可以导致环孢素血药浓度降低。0利福平停药后，l环孢素的血药浓度又会大幅提高。0两药联用时，l严密监测患者环孢素的血药浓度。0,01,抗感染药物
利福平 | 口服避孕药,【严重性分级】Www~MediX~cnⅠ（严重）【相互作用】Www~MediX~cn抗生素可以破坏肠道菌群，l使肝肠循环中的甾体代谢物不能恢复为活性物质，l致使甾体激素的再吸收减少。0同时，l由于利福平的肝药酶诱导作用，l两药同时使用会导致口服避孕药的代谢加快和避孕失败。0应更换其他的避孕方法。0,01,抗感染药物
利福平 | 氯贝丁酯(安妥明),【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn有资料显示，l两药同时使用可以造成氯贝丁酯的血药浓度下降。0两药联用时，l氯贝丁酯的剂量可能需要调整。0,01,抗感染药物
丙氧酚 | 活性炭,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn活性炭可吸附丙氧酚，l抑制其吸收，l明显降低丙氧酚的血浆水平。0若不用于过量急救则两药应间隔尽可能长的时间给予。0纳洛酮则可救治过量丙氧酚导致的呼吸抑制和惊厥。0,02,镇痛类药物
利福平 | 胺碘酮,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn由于对肝药酶的诱导作用，l利福平导致胺碘酮血药浓度和临床药效降低。0尽量避免同时使用。0必须合用则应注意监测患者胺碘酮及其代谢物的血药浓度和临床药效。0,01,抗感染药物
环丙沙星 | 硫酸亚铁,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn在小肠中，l环丙沙星和二价铁离子可以形成复合物，l导致环丙沙星血清药物峰浓度的降低。0即使两种药物分开服用，l此种相互作用仍无法避免。0因此，l两种药物同时应用是禁忌的。0铁剂与所有氟喹诺酮类抗生素之间都有类似的相互作用。0,01,抗感染药物
环丙沙星 | 营养补充剂,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn营养补充剂普遍含有大量的二价阳离子，l可能与环丙沙星螯合而改变环丙沙星的药代动力学参数，l如Cmax或生物利用度的降低。0建议同时使用两种药物时，l注意监测环丙沙星的抗菌效果。0,01,抗感染药物
环丙沙星 | 环孢素,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn环丙沙星可以提高环孢素的血药浓度。0此外由于两药作用的相加，l导致肾毒性的增强。0诺氟沙星与环孢素之间有类似的相互作用。0两药同时使用时应注意环孢素血药浓度和肾功能的监测。0,01,抗感染药物
环丙沙星 | 氢氧化铝、氢氧化镁,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn氢氧化铝和氢氧化镁抗酸剂可能与环丙沙星在胃肠道中形成无活性的螯合物，l使环丙沙星的血药浓度降低94％。0目前，l已知洛美沙星、i氧氟沙星、i诺氟沙星、i依诺沙星与含氢氧化铝、i氢氧化镁的抗酸剂之间有类似的相互作用。0总之，l两药共同使用时服药间隔应尽量延长，l必要时及时监测，l以避免环丙沙星血浆药物浓度和药效的降低。0增加环丙沙星的剂量或者换用其他种类的抗酸药都是可行的。0,01,抗感染药物
诺氟沙星 | 硫糖铝,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn硫糖铝可以使诺氟沙星和环丙沙星的生物利用度降低。0两药不宜联用。0,01,抗感染药物
呋喃唑酮 | 苯丙胺,【严重性分级】Www~MediX~cnⅠ（严重）【相互作用】Www~MediX~cn呋喃唑酮可以抑制单胺氧化酶，l使去甲肾上腺素的释放增多，l代谢减慢，l从而造成苯丙胺作用的增强。0两药同时应用会产生高血压危象。0接受呋喃唑酮治疗的患者食用富含酪胺的食物、i苯丙胺及其他拟交感活性药物都是禁忌的。0,01,抗感染药物
